6.6192,7.2227,0
9.0066,9.3767,0
11.205,9.348,0
10.444,11.205,0
6.4957,10.859,0
11.503,7.7722,0
11.414,11.265,0
11.085,7.5123,0
12.326,10.718,0
10.297,11.609,0
6.0945,7.2248,0
7.0754,11.05,0
8.5777,11.411,0
10.113,9.0118,0
8.4465,8.8007,0
7.2971,9.4248,0
13.085,10.345,0
10.178,9.7637,0
8.9886,11.502,0
9.9831,9.2677,0
12.102,10.012,0
10.894,7.7221,0
8.0943,9.3252,0
12.562,7.5538,0
11.828,12.677,0
11.925,11.107,0
11.47,13.522,0
8.5578,12.901,0
12.83,7.9465,0
9.2984,8.1008,0
11.561,12.02,0
11.28,11.279,0
9.2686,9.9441,0
10.921,12.19,0
12.212,13.707,0
11.733,11.782,0
10.723,10.14,0
11.173,9.2125,0
10.066,10.317,0
12.273,13.433,0
11.703,9.7175,0
12.43,9.2936,0
12.537,9.624,0
10.553,10.8,0
9.1544,13.282,0
7.8743,12.271,0
10.294,15.733,0
14.681,6.2382,0
8.9599,10.389,0
12.181,8.9207,0
10.961,6.2903,0
4.8514,12.382,0
12.124,6.0247,0
8.9676,6.9148,0
11.739,8.4539,0
10.026,9.2301,0
8.5942,10.44,0
5.8384,8.0477,0
9.7034,9.5049,0
6.6974,8.0521,0
11.484,7.7704,0
9.7218,10.728,0
7.9997,9.8484,0
9.051,12.295,0
12.155,11.323,0
10.678,12.223,0
11.554,11.611,0
9.7218,13.98,0
9.0649,10.291,0
10.127,10.536,0
10.092,10.691,0
4.9469,10.255,0
12.485,12.514,0
8.7834,5.9234,0
11.585,10.306,0
11.354,9.7909,0
9.6203,10.246,0
8.9034,10.977,0
5.829,10.45,0
11.421,12.765,0
7.3371,10.291,0
10.808,10.365,0
10.905,11.584,0
11.178,7.6074,0
8.2214,10.597,0
10.499,8.2171,0
9.4033,4.6562,0
9.045,8.4967,0
8.7606,11.229,0
10.3,8.838,0
10.424,11.687,0
9.7779,11.429,0
11.412,13.398,0
10.156,11.577,0
8.0295,9.4623,0
11.894,10.713,0
7.9277,9.1066,0
15.066,9.4858,0
12.21,10.581,0
6.4329,8.1847,0
12.29,11.487,0
9.5121,10.425,0
11.067,13.785,0
10.066,3.6566,0
7.5554,9.3409,0
8.0263,10.32,0
11.231,10.501,0
8.8653,6.2579,0
10.762,8.8153,0
8.9269,10.252,0
9.4241,9.8286,0
11.138,10.531,0
9.3018,9.5882,0
11.686,7.0923,0
10.588,12.534,0
11.128,13.8,0
8.9183,10.96,0
7.2099,6.8207,0
10.465,7.6544,0
11.48,12.228,0
8.9734,9.9457,0
10.585,9.4713,0
11.312,13.126,0
13.563,11.12,0
12.457,9.368,0
10.091,8.8419,0
10.429,10.307,0
10.806,9.2678,0
6.5327,9.9875,0
9.5066,9.0172,0
8.5807,11.185,0
9.6014,10.116,0
12.692,13.234,0
10.081,13.275,0
5.6562,9.8162,0
12.277,10.047,0
10.286,10.139,0
9.8387,6.5585,0
9.0389,11.685,0
8.5399,8.0288,0
9.5094,12.849,0
12.728,7.8582,0
10.38,10.482,0
11.746,9.768,0
10.701,9.5999,0
8.8346,9.8797,0
10.656,8.4399,0
9.4301,10.769,0
7.9666,6.4862,0
7.1565,10.32,0
10.882,10.265,0
10.284,13.113,0
11.95,7.9848,0
9.2195,10.926,0
10.832,9.7437,0
13.672,10.121,0
10.219,9.8628,0
10.352,9.6228,0
11.855,9.7945,0
11.207,9.5594,0
7.0411,10.93,0
8.3232,7.4783,0
8.5833,10.592,0
12.36,9.332,0
11.409,10.936,0
9.9852,7.8839,0
7.7846,9.6804,0
10.549,11.008,0
10.05,7.8291,0
12.003,10.304,0
12.121,8.7934,0
9.3804,10.262,0
8.336,9.1502,0
8.386,10.643,0
9.8535,7.3923,0
11.701,12.118,0
8.4238,11.539,0
8.2637,6.1633,0
9.4557,8.4058,0
8.6846,10.663,0
12.876,10.09,0
9.9418,10.286,0
13.097,10.315,0
8.6715,10.117,0
7.8847,13.884,0
8.5266,10.2,0
11.327,10.823,0
6.9829,11.39,0
10.235,13.51,0
9.0793,12.326,0
10.197,12.126,0
8.3628,10.131,0
10.647,9.1692,0
9.2256,8.7544,0
9.4135,11.03,0
8.4574,8.8073,0
14.655,10.532,0
10.424,9.2815,0
12.118,7.5684,0
10.009,7.4561,0
11.189,11.297,0
11.537,9.0142,0
12.078,8.252,0
11.041,7.4566,0
8.7728,8.9201,0
9.9601,8.8027,0
12.435,13.014,0
10.818,6.6799,0
10.693,7.8565,0
10.811,10.353,0
12.987,13.232,0
9.6921,10.105,0
9.0718,9.8973,0
5.2125,9.7524,0
11.138,12.319,0
11.501,8.907,0
13.372,8.9819,0
10.87,6.5905,0
12.111,10.664,0
10.29,10.542,0
7.746,9.25,0
10.265,8.0236,0
11.395,10.124,0
11.072,9.535,0
9.7128,8.8807,0
5.6752,13.132,0
10.152,14.094,0
8.0914,9.9779,0
8.6361,11.398,0
8.9467,8.2758,0
11.611,11.201,0
9.7934,7.3699,0
13.132,13.054,0
8.3488,9.3705,0
6.7083,10.594,0
10.372,11.097,0
10.082,8.655,0
7.8432,11.994,0
9.8099,8.4499,0
11.432,7.8005,0
14.007,9.8818,0
7.4238,11.839,0
8.2932,6.8388,0
7.1005,9.6406,0
12.404,12.786,0
10.664,8.7822,0
15.409,7.9122,0
5.7934,10.198,0
7.9479,9.4854,0
8.4164,8.0969,0
10.509,11.209,0
10.83,10.721,0
13.756,11.795,0
12.234,6.9707,0
5.1633,10.157,0
10.666,12.429,0
11.899,11.327,0
13.848,6.005,0
10.05,9.5253,0
9.4626,9.7181,0
7.4879,11.909,0
11.089,10.607,0
8.613,10.055,0
11.693,11.19,0
8.2418,8.3019,0
9.6301,8.3083,0
9.3968,9.6443,0
8.0508,9.9137,0
8.2096,14.272,0
8.6631,10.103,0
11.135,12.924,0
8.6562,6.828,0
13.082,9.6852,0
11.139,9.0666,0
12.971,3.8451,0
11.368,7.829,0
7.093,8.7374,0
8.3854,10.415,0
8.0612,10.25,0
7.699,11.996,0
12,7.154,0
14.037,11.671,0
10.694,9.6483,0
10.521,9.5052,0
8.2943,9.8781,0
11.463,9.1478,0
10.492,12.743,0
10.247,9.611,0
10.678,8.3311,0
8.9756,8.209,0
8.5491,10.672,0
10.425,9.6453,0
11.142,9.215,0
11.696,13.064,0
10.521,10.275,0
8.5704,8.9253,0
9.8972,11.73,0
10.737,7.8829,0
14.501,7.5671,0
14.129,11.63,0
7.4075,9.4345,0
14.092,11.992,0
7.33,8.8076,0
7.9286,11.477,0
9.7368,10.947,0
11.265,10.176,0
9.405,10.674,0
9.4477,13.233,0
10.107,8.6237,0
8.1291,13.74,0
12.477,11.507,0
12.942,10.258,0
8.5861,9.8184,0
4.9995,10.573,0
10.323,11.476,0
9.0563,9.1089,0
10.209,10.952,0
10.116,11.867,0
11.602,6.5548,0
11.355,9.1949,0
11.757,6.6134,0
10.767,12.581,0
14.424,8.7939,0
8.6023,11.473,0
8.3894,12.597,0
10.391,13.196,0
11.261,10.133,0
7.7036,9.4052,0
10.894,8.311,0
11.557,9.06,0
10.892,14.065,0
10.997,7.2035,0
11.263,9.1021,0
9.376,3.3263,0
5.8709,11.306,0
10.02,10.668,0
10.707,9.3504,0
8.4235,5.929,0
7.7596,12.39,0
10.481,11.144,0
12.536,9.7034,0
9.8981,9.6045,0
9.1661,8.0322,0
7.2865,12.047,0
9.7495,10.559,0
9.5252,8.9526,0
7.9517,9.4608,0
8.5494,10.247,0
9.0789,8.8239,0
10.324,12.204,0
9.9227,10.821,0
11.491,10.137,0
9.9471,12.619,0
8.5766,7.853,0
6.8171,6.5024,0
11.649,9.9912,0
10.46,10.812,0
10.369,9.2643,0
8.7067,10.18,0
10.281,7.4893,0
10.004,6.2279,0
12.967,11.424,0
10.849,7.149,0
5.1006,8.2469,0
7.6691,8.8533,0
10.788,7.281,0
11.911,11.109,0
8.7169,11.203,0
10.027,15.565,0
6.6803,10.174,0
10.477,13.556,0
10.217,8.3686,0
10.354,8.5184,0
11.234,11.054,0
10.5,9.7357,0
7.4914,8.3904,0
7.0686,9.7641,0
11.481,11.484,0
10.089,12.419,0
6.1367,9.025,0
8.5736,9.9024,0
9.521,10.79,0
10.961,6.4215,0
8.2438,9.521,0
9.1249,10.367,0
8.636,12.504,0
9.9159,8.1453,0
10.591,10.318,0
11.096,11.669,0
11.902,10.812,0
7.8825,7.8528,0
9.5578,11.66,0
8.074,10.707,0
9.5268,13.076,0
12.538,11.059,0
9.5915,9.5399,0
9.7973,7.9954,0
10.747,13.299,0
9.4414,7.1519,0
13.206,7.439,0
11.124,12.995,0
12.097,9.2738,0
13.955,13.32,0
9.3277,12.597,0
8.4736,8.7214,0
7.1776,11.943,0
12.45,9.3893,0
9.6303,4.397,0
7.6963,11.668,0
14.565,11.046,0
9.2541,13.897,0
11.123,8.3771,0
10.215,9.2641,0
11.46,10.043,0
7.4853,11.712,0
12.492,10.512,0
9.2931,12.679,0
7.3116,10.2,0
11.942,10.157,0
7.4609,10.398,0
11.918,8.0435,0
10.505,9.788,0
7.827,10.139,0
8.8756,10.083,0
9.4209,9.6969,0
11.743,10.838,0
10.774,9.886,0
11.232,13.886,0
11.069,9.7259,0
11.399,8.8026,0
10.969,10.938,0
8.0475,10.556,0
9.7921,13.5,0
11.834,11.718,0
4.9981,8.8717,0
7.4673,8.8943,0
13.436,12.401,0
6.8292,10.517,0
7.0275,9.668,0
10.26,9.2706,0
7.2925,10.48,0
8.4563,8.2765,0
4.6274,11.364,0
9.071,10.901,0
10.681,9.5079,0
13.026,11.158,0
12.754,11.966,0
9.6302,12.854,0
9.7428,6.699,0
13.259,8.572,0
7.9659,12.304,0
8.7861,9.4547,0
8.8672,9.704,0
11.686,10.231,0
12.839,12.678,0
9.7377,11.088,0
11.275,9.0105,0
8.6599,11.048,0
10.827,10.236,0
9.4662,12.17,0
13.965,10.259,0
10.209,10.871,0
9.9029,6.0208,0
10.388,11.898,0
13.176,7.6677,0
6.2802,10.033,0
10.528,8.1503,0
4.9878,9.0108,0
11.396,9.1731,0
10.169,6.7823,0
10.07,10.892,0
11.178,9.996,0
10.026,8.2908,0
8.7347,9.498,0
11.27,10.752,0
9.3819,8.206,0
11.621,6.3506,0
8.9936,8.8636,0
10.094,13.166,0
10.223,12.039,0
12.347,11.617,0
8.6629,12.568,0
10.316,8.1526,0
10.185,8.4076,0
9.4514,8.9385,0
11.646,10.394,0
9.8869,11.6,0
8.9355,11.451,0
9.6951,9.9134,0
11.668,8.5736,0
8.0065,12.79,0
6.6359,12.104,0
10.102,11.305,0
6.9855,13.496,0
11.511,11.203,0
10.388,12.499,0
10.73,9.6187,0
14.107,10.648,0
11.762,16.269,0
10.533,10.143,0
8.7551,13.404,0
10.788,10.82,0
10.424,12.147,0
5.6528,8.5365,0
9.5287,11.104,0
12.694,5.3347,0
10.519,8.6699,0
10.715,10.505,0
10.413,8.7178,0
8.9789,8.3711,0
7.5043,9.5218,0
11.294,10.64,0
12.494,13.965,0
6.1409,10.892,0
8.3806,9.3656,0
11.683,9.5721,0
8.1076,9.0326,0
7.432,9.6914,0
8.676,7.1259,0
11.055,9.4236,0
6.31,10.999,0
5.8717,5.2376,0
9.9954,8.3979,0
11.142,10.364,0
7.3521,9.8719,0
8.3226,5.9482,0
9.1163,5.71,0
11.279,7.0662,0
6.7088,9.8701,0
7.4124,10.118,0
9.4762,10.851,0
12.364,11.351,0
7.8153,10.131,0
14.251,9.0907,0
8.4389,9.9073,0
8.2233,12.015,0
7.6148,12.712,0
13.179,10.615,0
9.7236,4.1578,0
8.8758,11.752,0
8.5613,10.852,0
7.3515,10.172,0
8.4177,11.543,0
9.7503,7.9188,0
7.9794,10.756,0
8.7817,8.9383,0
8.8997,12.373,0
4.7975,8.8008,0
14.722,6.8455,0
9.3765,8.9635,0
11.052,7.5905,0
9.1585,9.9523,0
9.719,7.1505,0
11.994,9.3684,0
8.3016,5.3627,0
8.978,14.897,0
10.189,12.741,0
9.2532,10.697,0
9.6697,6.764,0
10.028,13.166,0
9.614,11.701,0
12.692,11.323,0
12.694,9.8086,0
10.386,9.9377,0
12.236,19.101,0
10.988,10.087,0
5.7542,11.251,0
12.249,13.757,0
10.847,9.026,0
10.682,13.264,0
8.735,10.184,0
8.4459,9.8105,0
6.8146,10.788,0
10.708,15.463,0
7.3117,16.054,0
12.383,11.227,0
9.1422,7.7657,0
10.802,8.9614,0
12.745,7.722,0
11.455,10.287,0
10.602,10.063,0
11.924,8.9313,0
8.6165,9.1797,0
6.7143,13.906,0
8.8399,9.6069,0
7.1756,9.7021,0
11.347,8.5974,0
10.14,11.419,0
11.745,17.038,0
5.639,11.308,0
10.495,8.7421,0
10.723,10.042,0
8.3234,9.7275,0
8.7831,7.8397,0
5.9779,7.7631,0
4.69,8.6752,0
9.5603,7.7664,0
10.142,13.516,0
12.602,9.7649,0
10.509,8.3363,0
7.0195,11.231,0
12.152,10.8,0
8.7813,11.991,0
10.913,8.8328,0
8.1949,10.654,0
9.3585,11.123,0
13.178,9.9197,0
10.084,9.0755,0
11.777,11.052,0
12.148,9.4435,0
8.866,10.213,0
5.7654,8.1999,0
11.185,9.8641,0
7.8215,7.8435,0
6.6755,8.4583,0
7.1266,10.194,0
8.1884,8.5813,0
8.42,-1.8254,1
13.138,-4.8678,1
11.083,0.015183,1
13.228,4.5537,1
9.8702,0.66937,1
9.8159,1.9249,1
7.9168,-0.8931,1
6.2975,-1.8848,1
10.829,-0.27999,1
10.49,-0.049645,1
6.4428,-4.4685,1
8.2674,-3.9172,1
13.704,1.7232,1
11.54,-1.517,1
8.9335,-0.4195,1
6.7292,0.84675,1
10.47,-0.10367,1
9.3841,2.5425,1
9.7736,2.4696,1
12.024,-1.5749,1
8.6152,2.1675,1
11.062,-1.8903,1
8.8702,-2.5206,1
7.7323,0.02011,1
15.49,2.063,1
14.067,-2.839,1
6.716,1.7574,1
2.4891,0.23045,1
6.978,-4.0017,1
8.8267,-2.1367,1
11.963,0.4648,1
11.06,0.25788,1
8.1454,-0.41441,1
9.5675,-0.61562,1
8.142,-1.7936,1
13.279,-2.0736,1
10.494,1.8467,1
12.069,-0.86024,1
7.6692,0.72446,1
7.9001,-1.837,1
8.8837,0.8047,1
12.636,-3.6139,1
9.4349,0.19927,1
11.998,3.0522,1
12.847,-1.1685,1
8.581,0.76206,1
11.441,-1.5323,1
11.66,1.5888,1
11.355,0.19107,1
10.379,-1.7629,1
13.217,0.75929,1
11.138,-4.1391,1
6.0925,-4.0019,1
7.4725,1.1079,1
12.273,0.61778,1
10.773,3.4234,1
9.9476,-2.5224,1
14.614,-0.64571,1
8.6415,1.8812,1
12.429,-2.5532,1
12.97,-0.29069,1
9.9315,1.3323,1
11.726,-2.325,1
12.694,2.665,1
10.909,1.6428,1
11.027,1.6944,1
9.5833,-0.51677,1
8.9373,0.54415,1
11.07,-3.4646,1
10,-1.2794,1
12.085,-0.98642,1
7.7414,0.48618,1
8.484,-0.47039,1
8.612,1.8928,1
12.319,3.5256,1
11.941,2.6747,1
8.6322,-0.2625,1
-0.82321,6.2188,2
0.77008,10.701,2
-0.36669,8.3097,2
-1.6768,9.8787,2
-1.5988,9.5906,2
2.8795,12.259,2
-1.0005,11.037,2
0.45255,8.798,2
1.7585,8.4489,2
3.9772,12.855,2
-1.1171,8.5448,2
0.45829,9.4372,2
-1.781,8.8206,2
3.6435,9.4287,2
-0.57763,7.7315,2
3.6256,10.3,2
2.4512,11.066,2
1.2307,11.527,2
2.9273,7.5795,2
-0.15401,10.857,2
-2.1537,7.7209,2
1.6816,12.862,2
-4.7388,11.223,2
4.3517,10.918,2
-4.4254,8.9234,2
-1.8151,10.294,2
1.0789,9.1556,2
0.11269,9.1166,2
0.2564,10.557,2
-1.5201,10.033,2
-1.9611,9.0107,2
4.629,7.4902,2
2.5834,12.2,2
0.12059,9.1786,2
-0.73567,11.167,2
-0.6677,9.4877,2
-0.13978,8.7057,2
2.0475,9.179,2
-3.2133,10.01,2
-3.8778,11.586,2
2.6491,10.994,2
1.5335,8.8898,2
3.3679,11.721,2
-0.56054,9.7479,2
3.7601,9.4101,2
-0.6663,13.104,2
1.5052,13.529,2
1.9885,11.434,2
-2.4375,13.604,2
2.8561,7.4529,2
2.897,12.055,2
2.753,12.531,2
-0.83147,10.118,2
0.23335,10.97,2
-0.20783,9.9528,2
0.58938,12.47,2
-0.19475,9.7786,2
1.0975,10.6,2
-1.104,10.526,2
-0.0040985,10.269,2
-1.579,11.52,2
-2.1481,7.2678,2
-0.34965,10.346,2
-0.17873,9.8941,2
-2.9756,10.316,2
-2.3971,7.6677,2
1.0952,11.377,2
-2.2692,10.407,2
-1.2201,7.0512,2
2.0379,8.2696,2
-3.2024,9.4305,2
-0.0071075,12.384,2
-3.9954,12.214,2
1.5756,12.916,2
-1.6237,7.8266,2
-0.071928,11.616,2
-2.4792,10.877,2
-3.6292,-3.0981,3
2.009,-1.8731,3
-0.92561,1.9774,3
0.88545,1.5481,3
-1.4871,1.0756,3
-1.6066,-4.2623,3
-1.0696,1.47,3
5.0217,-0.2951,3
-5.3209,-0.18638,3
4.9978,-1.3528,3
-0.34298,0.2551,3
1.2257,3.2006,3
-1.7386,-2.0824,3
-0.65413,4.6342,3
-1.637,0.034331,3
3.6719,0.41918,3
0.30087,2.245,3
-2.041,3.146,3
-2.6022,-0.84216,3
-2.7902,1.078,3
-0.43656,-0.077682,3
0.12478,-0.28675,3
2.1683,1.565,3
-2.6618,1.2865,3
-0.89357,1.9195,3
-0.52468,-2.3848,3
-1.3772,-0.44499,3
-2.4326,-1.1677,3
1.0174,-0.62408,3
0.48447,0.4911,3
-0.61291,1.4662,3
-2.0377,0.65171,3
4.1855,-1.7312,3
2.5648,1.1919,3
-3.0586,-0.55541,3
0.044889,-2.1943,3
-4.5079,-0.53532,3
-2.9615,0.0059469,3
0.45215,-0.76628,3
-2.065,1.1105,3
2.8768,-2.0547,3
0.58308,2.7724,3
-0.222,-3.3537,3
-0.095642,0.79677,3
1.0049,-0.36326,3
-0.09215,-1.7881,3
-3.061,-0.5377,3
-1.7397,-1.9298,3
1.2178,2.1954,3
-0.37907,0.97653,3
0.1001,-4.2998,3
-1.3382,-6.7143,3
-0.6899,-2.1218,3
-0.18677,0.12009,3
-0.83985,-2.0968,3
-4.0448,-2.2847,3
-1.7577,1.3922,3
2.8207,0.94607,3
-1.4105,0.37214,3
2.0772,0.11654,3
2.6471,1.4367,3
-3.1194,-4.6699,3
-3.4048,-3.4783,3
0.41902,0.68032,3
2.3112,-1.204,3
-1.1746,1.3949,3
1.1619,-1.914,3
1.5728,-1.4431,3
3.8671,-2.2714,3
0.44394,-1.1641,3
2.1124,-1.4495,3
0.11493,-5.0382,3
1.7948,-0.094774,3
0.0087688,-0.30525,3
1.9701,0.1193,3
-1.1379,-3.6232,3
1.599,-0.91198,3
